date,url,title,category,text_preprocessing
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4845148/bisa-mematikan-hipotermia-ancam-lansia-dan-anak-anak-korban-banjir,"Bisa Mematikan, Hipotermia Ancam Lansia dan Anak-anak Korban Banjir",health,mati hipotermia ancam lansia anak anak korban banjir
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4845105/mobil-terseret-arus-banjir-pemilik-perlu-waspadai-gangguan-jiwa,"Mobil Terseret Arus Banjir, Pemilik Perlu Waspadai Gangguan Jiwa",health,mobil seret arus banjir milik waspada ganggu jiwa
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4845060/kenali-tanda-tanda-keracunan-genset-yang-tewaskan-sekeluarga-di-jaktim,Kenali Tanda-tanda Keracunan Genset yang Tewaskan Sekeluarga di Jaktim,health,kenal tanda tanda racun genset tewas keluarga jaktim
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4845033/kemenkes-turunkan-psikolog-tangani-korban-banjir-yang-syok,"Kemenkes Turunkan Psikolog, Tangani Korban Banjir yang Syok",health,kemenkes turun psikolog tangan korban banjir syok
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844988/tewaskan-sekeluarga-di-jaktim-ini-pertolongan-pertama-keracunan-asap-genset,"Tewaskan Sekeluarga di Jaktim, Ini Pertolongan Pertama Keracunan Asap Genset",health,tewas keluarga jaktim tolong racun asap genset
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844979/hari-ketiga-pasca-banjir-kemenkes-terjunkan-11000-tenaga-kesehatan,"Hari Ketiga Pasca Banjir, Kemenkes Terjunkan 11.000 Tenaga Kesehatan",health,tiga pasca banjir kemenkes terjun tenaga sehat
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844946/sekeluarga-meninggal-hirup-asap-genset-dokter-ingatkan-bahaya-gas-co,"Sekeluarga Meninggal Hirup Asap Genset, Dokter Ingatkan Bahaya Gas CO",health,keluarga tinggal hirup asap genset dokter ingat bahaya gas
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844911/banjir-mulai-surut-menkes-terawan-fokus-antisipasi-penyakit-kencing-tikus,"Banjir Mulai Surut, Menkes Terawan Fokus Antisipasi Penyakit Kencing Tikus",health,banjir surut menkes awan fokus antisipasi sakit kencing tikus
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844879/medina-zein-jalani-3-bulan-rehabilitasi-narkoba-begini-tahapannya,"Medina Zein Jalani 3 Bulan Rehabilitasi Narkoba, Begini Tahapannya",health,medina zein jalan rehabilitasi narkoba tahap
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844824/tewaskan-satu-keluarga-di-jaktim-bagaimana-asap-genset-picu-kematian,"Tewaskan Satu Keluarga di Jaktim, Bagaimana Asap Genset Picu Kematian?",health,tewas keluarga jaktim asap genset picu mati
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844642/leptospirosis-muncul-saat-banjir-ketahui-cara-mengatasinya,"Leptospirosis Muncul Saat Banjir, Ketahui Cara Mengatasinya",health,leptospirosis muncul banjir tahu atas
2020-03-01 00:00:00,https://health.detik.com/kebugaran/d-4844656/terendam-banjir-ini-risikonya-bila-sepeda-tak-segera-dicuci,"Terendam Banjir, Ini Risikonya Bila Sepeda Tak Segera Dicuci",health,rendam banjir risiko sepeda cuci
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844653/7-cara-mengatasi-pilek-bayi-sebab-flu-bisa-datang-usai-banjir,"7 Cara Mengatasi Pilek Bayi, Sebab Flu Bisa Datang Usai Banjir",health,atas pilek bayi flu banjir
2020-03-01 00:00:00,https://health.detik.com/kebugaran/d-4844650/sepeda-mahal-teredam-banjir-begini-perawatannya-agar-tak-rusak,Sepeda 'Mahal' Teredam Banjir? Begini Perawatannya Agar Tak Rusak,health,sepeda mahal redam banjir awat rusak
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844645/10-obat-alami-untuk-diare-yang-rawan-menyerang-usai-banjir,10 Obat Alami untuk Diare yang Rawan Menyerang Usai Banjir,health,obat alami diare rawan serang banjir
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844644/inspiratif-pelajar-di-sulsel-temukan-obat-herbal-untuk-kanker,Inspiratif! Pelajar di Sulsel 'Temukan' Obat Herbal untuk Kanker,health,inspiratif ajar sulsel temu obat herbal kanker
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844643/meski-banjir-menkes-pastikan-layanan-di-puskesmas-dan-rs-siaga-24-jam,"Meski Banjir, Menkes Pastikan Layanan di Puskesmas dan RS Siaga 24 Jam",health,banjir menkes pasti layan puskesmas siaga jam
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844648/banjir-mulai-surut-waspadai-penyakit-kencing-tikus,"Banjir Mulai Surut, Waspadai Penyakit Kencing Tikus!",health,banjir surut waspada sakit kencing tikus
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844641/laundry-tak-terima-order-bekas-banjir-begini-tips-cuci-baju-penuh-lumpur,"Laundry Tak Terima Order Bekas Banjir, Begini Tips Cuci Baju Penuh Lumpur",health,laundry terima order bekas banjir tips cuci baju penuh lumpur
2020-03-01 00:00:00,https://health.detik.com/berita-detikhealth/d-4844639/tewaskan-3-orang-hipotermia-hantui-korban-banjir-jakarta,"Tewaskan 3 Orang, Hipotermia Hantui Korban Banjir Jakarta",health,tewas orang hipotermia hantu korban banjir jakarta
01/29/2020,https://health.detik.com/berita-detikhealth/d-4878559/viral-seruan-wuhan-jiayou-dan-semangat-tak-saling-menyalahkan,Viral Seruan 'Wuhan Jiayou!' dan Semangat Tak Saling Menyalahkan,health,viral seru wuhan jiayou semangat salah
01/29/2020,https://health.detik.com/berita-detikhealth/d-4878296/lebih-sehat-tidur-telentang-miring-atau-tengkurap-begini-urutannya,"Lebih Sehat Tidur Telentang, Miring, atau Tengkurap? Begini Urutannya",health,sehat tidur telentang miring tengkurap urut
01/29/2020,https://health.detik.com/sexual-health/d-4878235/habis-bercinta-miss-v-terasa-sakit-buat-kencing-mungkin-ini-sebabnya,"Habis Bercinta, Miss V Terasa Sakit Buat Kencing? Mungkin Ini Sebabnya",health,habis cinta miss sakit kencing
01/29/2020,https://health.detik.com/berita-detikhealth/d-4878468/pulang-dari-china-mahasiswa-asal-brebes-dicek-kesehatannya,"Pulang dari China, Mahasiswa asal Brebes Dicek Kesehatannya",health,pulang china mahasiswa brebes cek sehat
01/29/2020,https://health.detik.com/detiktv/d-4878508/mata-kering-harus-pakai-obat-tetes-begini-penjelasan-dokter,Mata Kering Harus Pakai Obat Tetes? Begini Penjelasan Dokter!,health,mata kering pakai obat tetes jelas dokter
01/29/2020,https://health.detik.com/berita-detikhealth/d-4878459/hebatnya-indonesia-masih-bebas-virus-corona-meski-banyak-negara-sudah-kena,"Hebatnya Indonesia, Masih Bebas Virus Corona Meski Banyak Negara Sudah Kena",health,hebat indonesia bebas virus corona negara kena
01/29/2020,https://health.detik.com/berita-detikhealth/d-4878402/dampak-corona-permintaan-masker-dan-penjaga-imun-meningkat-tajam,"Dampak Corona, Permintaan Masker dan Penjaga Imun Meningkat Tajam",health,dampak corona minta masker jaga imun tingkat tajam
01/29/2020,https://health.detik.com/fotohealth/d-4878395/diisukan-rawat-suspek-virus-corona-begini-suasana-rspad-gatot-soebroto,"Diisukan Rawat Suspek Virus Corona, Begini Suasana RSPAD Gatot Soebroto",health,isu rawat suspek virus corona suasana rspad gatot soebroto
01/29/2020,https://health.detik.com/berita-detikhealth/d-4878299/satu-suspek-virus-corona-masih-diisolasi-di-rspi-sulianti-saroso,Satu Suspek Virus Corona Masih Diisolasi di RSPI Sulianti Saroso,health,suspek virus corona isolasi rspi sulianti saroso
01/29/2020,https://health.detik.com/berita-detikhealth/d-4878257/tips-merawat-hewan-peliharaan-agar-tak-tularkan-virus-corona,Tips Merawat Hewan Peliharaan Agar Tak Tularkan Virus Corona,health,tips rawat hewan pelihara tular virus corona
01/29/2020,https://health.detik.com/detiktv/d-4878446/berjam-jam-di-depan-monitor-atlet-esports-hadapi-risiko-mata-kering,"Berjam-jam di Depan Monitor, Atlet eSports Hadapi Risiko Mata Kering",health,jam jam monitor atlet esports hadap risiko mata kering
01/29/2020,https://health.detik.com/detiktv/d-4878447/ternyata-inilah-etnis-yang-paling-berisiko-masalah-kesehatan-mata,Ternyata Inilah Etnis yang Paling Berisiko Masalah Kesehatan Mata,health,etnis risiko sehat mata
01/29/2020,https://health.detik.com/berita-detikhealth/d-4878163/rawat-pasien-asal-china-rsup-dr-sardjito-pastikan-negatif-virus-corona,"Rawat Pasien asal China, RSUP Dr Sardjito Pastikan Negatif Virus Corona",health,rawat pasien china rsup sardjito pasti negatif virus corona
01/29/2020,https://health.detik.com/berita-detikhealth/d-4878138/banyak-yang-meninggal-bagaimana-pasien-virus-corona-di-china-bisa-sembuh,"Banyak yang Meninggal, Bagaimana Pasien Virus Corona di China Bisa Sembuh?",health,tinggal pasien virus corona china sembuh
01/29/2020,https://health.detik.com/berita-detikhealth/d-4878060/pesan-jokowi-agar-tbc-di-jabar-cepat-teratasi,Pesan Jokowi Agar TBC di Jabar Cepat Teratasi,health,pesan jokowi tbc jabar cepat atas
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877997/tak-seganas-sars-dan-mers-virus-corona-ncov-membunuh-4-persen-pasien,"Tak Seganas SARS dan MERS, Virus Corona nCoV Membunuh 4 Persen Pasien",health,ganas sars mers virus corona ncov bunuh persen pasien
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877951/pesan-jokowi-soal-puskesmas,Pesan Jokowi Soal Puskesmas,health,pesan jokowi puskesmas
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877875/alasan-tak-perlu-tolak-wn-china-untuk-cegah-virus-corona,Alasan Tak Perlu Tolak WN China untuk Cegah Virus Corona,health,alas tolak china cegah virus corona
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877841/kenapa-seruan-viral-wuhan-jiayou-terdengar-begitu-mengharukan,Kenapa Seruan Viral 'Wuhan Jiayou!' Terdengar Begitu Mengharukan?,health,seru viral wuhan jiayou dengar haru
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877742/mengenali-gejala-virus-corona-yang-telah-renggut-nyawa-132-orang,Mengenali Gejala Virus Corona yang Telah Renggut Nyawa 132 Orang,health,nali gejala virus corona renggut nyawa orang
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877736/wuhan-jiayou-viral-seruan-warga-terisolasi-yang-bikin-merinding,Wuhan Jiayou! Viral Seruan Warga Terisolasi yang Bikin Merinding,health,wuhan jiayou viral seru warga isolasi bikin merinding
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877707/waspadai-virus-corona-ridwan-kamil-pintu-masuk-jabar-siaga-satu,"Waspadai Virus Corona, Ridwan Kamil: Pintu Masuk Jabar Siaga Satu",health,waspada virus corona ridwan kamil pintu masuk jabar siaga
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877673/kata-jokowi-soal-mahasiswa-ri-yang-terisolasi-di-wuhan,Kata Jokowi Soal Mahasiswa RI yang Terisolasi di Wuhan,health,jokowi mahasiswa isolasi wuhan
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877454/daftar-penyakit-yang-mengintai-orang-sering-lembur,Daftar Penyakit yang Mengintai Orang Sering Lembur,health,daftar sakit intai orang lembur
01/29/2020,https://health.detik.com/diet/d-4877656/rosidah-dibunuh-karena-olok-olok-gendut-kenali-body-shaming-dan-dampaknya,"Rosidah Dibunuh karena Olok-olok Gendut, Kenali Body Shaming dan Dampaknya",health,rosidah bunuh olok olok gendut kenal body shaming dampak
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877600/10-kota-di-indonesia-yang-sempat-digemparkan-suspek-virus-corona,10 Kota di Indonesia yang Sempat Digemparkan 'Suspek' Virus Corona,health,kota indonesia gempar suspek virus corona
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877564/lebih-efektif-mana-untuk-cegah-virus-corona-masker-bedah-atau-n95,"Lebih Efektif Mana untuk Cegah Virus Corona, Masker Bedah atau N95?",health,efektif cegah virus corona masker bedah
01/29/2020,https://health.detik.com/berita-all/d-4877497/blak-blakan-kemenkes-corona-tak-seganas-sars-dan-mers,Blak-blakan Kemenkes: Corona Tak Seganas SARS dan MERS,health,blak blakan kemenkes corona ganas sars mers
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877492/viral-foto-mayat-bergelimpangan-disebut-efek-virus-corona-ini-faktanya,"Viral Foto Mayat Bergelimpangan Disebut Efek Virus Corona, Ini Faktanya",health,viral foto mayat gelimpang efek virus corona fakta
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877439/virus-corona-menular-lewat-hp-china-bisa-banget-kalau-begini-situasinya,Virus Corona Menular Lewat HP China? Bisa Banget Kalau Begini Situasinya,health,virus corona tular china banget situasi
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877401/sopir-bus-kena-virus-corona-4-negara-ini-laporkan-penularan-antarmanusia,"Sopir Bus Kena Virus Corona, 4 Negara Ini Laporkan Penularan Antarmanusia",health,sopir bus kena virus corona negara lapor tular antarmanusia
01/29/2020,https://health.detik.com/kebugaran/d-4877379/tips-mengatasi-malas-olahraga-menurut-pemilik-pusat-kebugaran,Tips Mengatasi Malas Olahraga Menurut Pemilik Pusat Kebugaran,health,tips atas malas olahraga milik pusat bugar
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877341/kemenkes-tidak-ada-virus-corona-di-indonesia,Kemenkes: Tidak Ada Virus Corona di Indonesia,health,kemenkes virus corona indonesia
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877337/ilmuwan-australia-klaim-sukses-membuat-ulang-virus-corona-untuk-diteliti,Ilmuwan Australia Klaim Sukses 'Membuat-Ulang' Virus Corona untuk Diteliti,health,ilmuwan australia klaim sukses ulang virus corona teliti
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877327/5-penyebab-rambut-beruban-di-usia-muda,5 Penyebab Rambut Beruban di Usia Muda,health,sebab rambut uban usia muda
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877307/heboh-virus-corona-laila-munaf-ingatkan-jaga-daya-tahan-tubuh,"Heboh Virus Corona, Laila Munaf Ingatkan Jaga Daya Tahan Tubuh",health,heboh virus corona laila munaf ingat jaga daya tahan tubuh
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877288/benarkah-kopi-dan-teh-bisa-mengatasi-sembelit-di-pagi-hari,Benarkah Kopi dan Teh Bisa Mengatasi Sembelit di Pagi Hari?,health,kopi teh atas sembelit pagi
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877283/pakar-china-sebut-wabah-virus-corona-akan-segera-mereda,Pakar China Sebut Wabah Virus Corona Akan Segera Mereda,health,pakar china wabah virus corona reda
01/29/2020,https://health.detik.com/kebugaran/d-4877281/3-pertanyaan-ini-bisa-pecut-semangat-berolahraga,3 Pertanyaan Ini Bisa 'Pecut' Semangat Berolahraga,health,pecut semangat olahraga
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877217/pejabat-kemenkes-sebut-virus-corona-tak-seganas-sars-dan-mers,Pejabat Kemenkes Sebut Virus Corona Tak Seganas SARS dan MERS,health,jabat kemenkes virus corona ganas sars mers
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877194/buah-zuriat-dan-7-manfaatnya-untuk-kesehatan,Buah Zuriat dan 7 Manfaatnya untuk Kesehatan,health,buah zuriat manfaat sehat
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877216/bikin-terharu-pria-misterius-bagi-bagi-masker-ke-polisi-china,"Bikin Terharu, Pria 'Misterius' Bagi-bagi Masker ke Polisi China",health,bikin haru pria misterius masker polisi china
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877214/berbagai-kemungkinan-di-balik-sembuhnya-51-pasien-virus-corona-di-china,Berbagai Kemungkinan di Balik Sembuhnya 51 Pasien Virus Corona di China,health,sembuh pasien virus corona china
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877211/penyebab-bibir-pecah-pecah-saat-bangun-tidur-dan-cara-mengatasinya,Penyebab Bibir Pecah-pecah Saat Bangun Tidur dan Cara Mengatasinya,health,sebab bibir pecah pecah bangun tidur atas
01/29/2020,https://health.detik.com/berita-detikhealth/d-4877193/kasus-tbc-tinggi-garut-masih-kekurangan-dokter,"Kasus TBC Tinggi, Garut Masih Kekurangan Dokter",health,tbc garut kurang dokter
01/17/2020,https://health.detik.com/berita-detikhealth/d-4863853/bercinta-di-bawah-pengaruh-narkoba-jantung-pria-ini-kolaps,"Bercinta di Bawah Pengaruh Narkoba, Jantung Pria Ini Kolaps",health,cinta pengaruh narkoba jantung pria kolaps
01/17/2020,https://health.detik.com/sexual-health/d-4863687/lebih-menantang-5-tips-bangkitkan-libido-tanpa-saling-bersentuhan,Lebih Menantang! 5 Tips Bangkitkan Libido Tanpa Saling Bersentuhan,health,tantang tips bangkit libido sentuh
01/17/2020,https://health.detik.com/sexual-health/d-4863626/4-posisi-seks-buat-anda-yang-lelah-usai-bekerja-tapi-ingin-bercinta,4 Posisi Seks buat Anda yang Lelah Usai Bekerja Tapi Ingin Bercinta,health,posisi seks lelah cinta
01/17/2020,https://health.detik.com/berita-detikhealth/d-4863443/merebak-di-gunungkidul-kemenkes-soroti-kemampuan-dokter-diagnosis-antraks,"Merebak di Gunungkidul, Kemenkes Soroti Kemampuan Dokter Diagnosis Antraks",health,rebak gunungkidul kemenkes sorot mampu dokter diagnosis antraks
01/17/2020,https://health.detik.com/sexual-health/d-4863423/ada-saja-yang-melakukan-sepopuler-apa-sih-fantasi-seks-threesome,"Ada Saja yang Melakukan, Sepopuler Apa Sih Fantasi Seks Threesome?",health,populer sih fantasi seks threesome
01/17/2020,https://health.detik.com/berita-detikhealth/d-4863383/kemenkes-sebut-antraks-di-gunungkidul-sempat-masuk-klb,Kemenkes Sebut Antraks di Gunungkidul Sempat Masuk KLB,health,kemenkes antraks gunungkidul masuk klb
01/17/2020,https://health.detik.com/sexual-health/d-4863306/5-kisah-masturbasi-berbuah-petaka-terjepit-pipa-hingga-ring-besi,"5 Kisah Masturbasi Berbuah Petaka, Terjepit Pipa hingga Ring Besi",health,kisah masturbasi buah petaka jepit pipa ring besi
01/17/2020,https://health.detik.com/berita-detikhealth/d-4863251/traveling-ke-china-ini-saran-dokter-paru-agar-terhindar-dari-pneumonia,Traveling ke China? Ini Saran Dokter Paru Agar Terhindar dari Pneumonia,health,traveling china saran dokter paru hindar pneumonia
01/17/2020,https://health.detik.com/berita-detikhealth/d-4863211/masih-riset-kemenkes-tegaskan-stem-cell-tak-bisa-diperjualbelikan,"Masih Riset, Kemenkes Tegaskan Stem Cell Tak Bisa Diperjualbelikan",health,riset kemenkes tegas stem cell diperjualbelikan
01/17/2020,https://health.detik.com/berita-detikhealth/d-4863100/studi-1-dari-5-kematian-di-dunia-diduga-disebabkan-oleh-sepsis,Studi: 1 dari 5 Kematian di Dunia Diduga Disebabkan oleh Sepsis,health,studi mati dunia duga sebab sepsis
01/17/2020,https://health.detik.com/berita-detikhealth/d-4863035/waspadai-klinik-ilegal-ini-daftar-penyedia-layanan-stem-cell-yang-resmi,"Waspadai Klinik Ilegal, Ini Daftar Penyedia Layanan Stem Cell yang Resmi",health,waspada klinik ilegal daftar sedia layan stem cell resmi
01/17/2020,https://health.detik.com/berita-detikhealth/d-4862977/mobilisasi-dari-wuhan-tinggi-ri-perlu-waspadai-pneumonia-china,"Mobilisasi dari Wuhan Tinggi, RI Perlu Waspadai Pneumonia China",health,mobilisasi wuhan waspada pneumonia china
01/17/2020,https://health.detik.com/berita-detikhealth/d-4862939/konsumsi-kopi-berlebih-bisa-idap-kardiometabolik-apa-itu,"Konsumsi Kopi Berlebih Bisa Idap Kardiometabolik, Apa Itu?",health,konsumsi kopi lebih idap kardiometabolik
